DATA DA VENDA,SETOR,PRODUTO,VENDEDOR,REGIÃO,ESTADO,CLIENTE,FATURAMENTO,MARGEM DE LUCRO,LUCRO_CALCULADO
2035-04-23 00:00:00,Bebidas,Refrigerantes,Vanessa,Nordeste,Bahia,Atacarejo,674.97,0.05,33.75
2035-04-24 00:00:00,Laticínio,Coalhada,Leo,Nordeste,Bahia,Atacarejo,635.44,0.11,69.9
2035-04-24 00:00:00,Congelados,Pizza,Amaral,Sudeste,Rio de Janeiro,Atacado,605.94,0.05,30.3
2035-04-24 00:00:00,Laticínio,Leite,Jonas,Sudeste,São Paulo,Atacado,793.53,0.13,103.16
2035-04-24 00:00:00,Congelados,Pizza,Amaral,Sudeste,Minas Gerais,Varejo,646.44,0.16,103.43
2035-04-24 00:00:00,Bebidas,Cervejas,Jonas,Sul,Rio Grande do Sul,Varejo,880.37,0.09,79.23
2035-04-25 00:00:00,Carnes,Bovina,Jonas,Sudeste,Minas Gerais,Atacado,760.94,0.11,83.7
2035-04-25 00:00:00,Carnes,Frango,Vanessa,Sudeste,São Paulo,Atacado,832.76,0.15,124.91
2035-04-25 00:00:00,Congelados,Lasanha,Vanessa,Sudeste,São Paulo,Varejo,771.43,0.15,115.71
2035-04-26 00:00:00,Bebidas,Cervejas,Amaral,Sudeste,São Paulo,Varejo,785.17,0.11,86.37
2035-04-26 00:00:00,Bebidas,Refrigerantes,Vanessa,Sul,Santa Catarina,Atacado,896.63,0.09,106.51
2035-04-26 00:00:00,Bebidas,Sucos,Daniele,Nordeste,Sergipe,Varejo,806.94,0.09,72.62
2035-04-26 00:00:00,Carnes,Bovina,Evandro,Sul,Santa Catarina,Atacado,624.78,0.09,56.23
2035-04-26 00:00:00,Bebidas,Sucos,Amaral,Sul,Rio Grande do Sul,Atacado,614.28,0.18,110.57
2035-04-27 00:00:00,Congelados,Pizza,Vanessa,Sudeste,Minas Gerais,Varejo,826.93,0.12,106.51
2035-04-27 00:00:00,Bebidas,Sucos,Leo,Sul,Rio Grande do Sul,Varejo,599.82,0.18,107.97
2035-04-28 00:00:00,Laticínio,Coalhada,Vanessa,Nordeste,Rio Grande do Norte,Atacado,549.67,0.14,76.95
2035-04-28 00:00:00,Congelados,Pizza,Daniele,Sudeste,São Paulo,Atacarejo,537.1,0.15,80.56
2035-04-28 00:00:00,Laticínio,Leite,Vanessa,Nordeste,Sergipe,Varejo,663.14,0.14,92.84
2035-04-28 00:00:00,Carnes,Bovina,Amaral,Nordeste,Bahia,Atacado,896.63,0.06,106.51
2035-04-29 00:00:00,Congelados,Lasanha,Vanessa,Nordeste,Bahia,Atacarejo,694.18,0.06,41.65
2035-04-29 00:00:00,Carnes,Suína,Evandro,Nordeste,Bahia,Atacarejo,992.77,0.11,109.2
2035-04-29 00:00:00,Carnes,Suína,Leo,Sudeste,Rio de Janeiro,Atacado,962.16,0.08,76.97
2035-04-29 00:00:00,Carnes,Suína,Amaral,Nordeste,Rio Grande do Norte,Atacado,896.63,0.08,106.51
2035-04-29 00:00:00,Laticínio,Queijo,Evandro,Sudeste,Rio de Janeiro,Varejo,831.99,0.09,74.88
2035-04-29 00:00:00,Bebidas,Cervejas,Daniele,Nordeste,Bahia,Varejo,857.84,0.07,60.05
2035-04-29 00:00:00,Bebidas,Refrigerantes,Leo,Sudeste,Minas Gerais,Varejo,916.63,0.11,100.83
2035-04-30 00:00:00,Congelados,Lasanha,Leo,Sudeste,Minas Gerais,Atacarejo,809.24,0.16,129.48
2035-04-30 00:00:00,Carnes,Frango,Vanessa,Sul,Paraná,Varejo,982.31,0.11,108.05
2035-05-01 00:00:00,Carnes,Frango,Vanessa,Sul,Rio Grande do Sul,Atacarejo,627.24,0.09,56.45
2035-05-01 00:00:00,Bebidas,Refrigerantes,Amaral,Sudeste,Minas Gerais,Varejo,847.66,0.1,84.77
2035-05-01 00:00:00,Carnes,Frango,Vanessa,Nordeste,Rio Grande do Norte,Atacado,896.63,0.15,106.51
2035-05-01 00:00:00,Carnes,Frango,Leo,Nordeste,Rio Grande do Norte,Atacarejo,735.98,0.08,58.88
2035-05-01 00:00:00,Bebidas,Refrigerantes,Amaral,Sudeste,Rio de Janeiro,Varejo,890.93,0.14,124.73
2035-05-01 00:00:00,Laticínio,Sorvete,Daniele,Sudeste,Minas Gerais,Atacado,609.59,0.05,30.48
2035-05-02 00:00:00,Carnes,Bovina,Leo,Nordeste,Rio Grande do Norte,Atacado,552.21,0.08,44.18
2035-05-02 00:00:00,Carnes,Frango,Vanessa,Sul,Rio Grande do Sul,Atacado,532.12,0.14,74.5
2035-05-02 00:00:00,Bebidas,Cervejas,Vanessa,Sudeste,São Paulo,Varejo,762.29,0.12,106.51
2035-05-02 00:00:00,Congelados,Pizza,Amaral,Sudeste,Minas Gerais,Varejo,781.05,0.17,132.78
2035-05-02 00:00:00,Congelados,Pizza,Evandro,Nordeste,Rio Grande do Norte,Varejo,776.86,0.06,46.61
2035-05-03 00:00:00,Congelados,Lasanha,Jonas,Nordeste,Sergipe,Atacarejo,896.63,0.1,106.51
2035-05-03 00:00:00,Laticínio,Sorvete,Vanessa,Nordeste,Rio Grande do Norte,Atacado,772.1,0.05,38.61
2035-05-04 00:00:00,Laticínio,Sorvete,Amaral,Nordeste,Sergipe,Varejo,796.17,0.1,79.62
2035-05-04 00:00:00,Carnes,Suína,Vanessa,Sudeste,São Paulo,Varejo,923.09,0.17,156.93
2035-05-04 00:00:00,Bebidas,Sucos,Daniele,Sudeste,Minas Gerais,Atacarejo,964.76,0.06,57.89
2035-01-31 00:00:00,Laticínio,Sorvete,Evandro,Nordeste,Rio Grande do Norte,Varejo,883.38,0.09,79.5
2035-05-05 00:00:00,Congelados,Lasanha,Amaral,Sudeste,Minas Gerais,Atacado,852.57,0.14,119.36
2035-05-05 00:00:00,Laticínio,Sorvete,Leo,Sul,Paraná,Atacado,994.71,0.05,49.74
2035-05-05 00:00:00,Bebidas,Refrigerantes,Jonas,Sudeste,Minas Gerais,Atacado,566.24,0.06,33.97
2035-05-05 00:00:00,Laticínio,Queijo,Leo,Sudeste,São Paulo,Atacarejo,819.08,0.1,81.91
2035-01-31 00:00:00,Laticínio,Queijo,Jonas,Sul,Santa Catarina,Atacado,999.73,0.05,49.99
2035-05-05 00:00:00,Laticínio,Sorvete,Vanessa,Sudeste,Rio de Janeiro,Atacado,546.64,0.13,71.06
2035-05-06 00:00:00,Bebidas,Sucos,Jonas,Sudeste,Minas Gerais,Atacado,726.53,0.17,123.51
2035-05-06 00:00:00,Laticínio,Leite,Leo,Sudeste,Rio de Janeiro,Varejo,603.33,0.19,114.63
2035-05-06 00:00:00,Laticínio,Queijo,Vanessa,Nordeste,Sergipe,Atacarejo,822.04,0.14,115.09
2035-05-06 00:00:00,Laticínio,Coalhada,Vanessa,Sul,Paraná,Atacarejo,786.08,0.09,70.75
2035-05-06 00:00:00,Carnes,Frango,Leo,Nordeste,Rio Grande do Norte,Varejo,758.32,0.12,106.51
2035-05-06 00:00:00,Laticínio,Coalhada,Jonas,Sudeste,Minas Gerais,Atacarejo,925.43,0.17,157.32
2035-05-06 00:00:00,Congelados,Lasanha,Daniele,Sul,Paraná,Atacarejo,778.56,0.16,124.57
2035-05-06 00:00:00,Laticínio,Queijo,Amaral,Sul,Santa Catarina,Atacarejo,682.64,0.14,95.57
2035-05-07 00:00:00,Bebidas,Cervejas,Leo,Sudeste,Rio de Janeiro,Varejo,896.63,0.19,106.51
2035-05-07 00:00:00,Carnes,Bovina,Vanessa,Sul,Paraná,Atacado,757.91,0.18,136.42
2035-05-07 00:00:00,Bebidas,Cervejas,Leo,Nordeste,Bahia,Varejo,917.87,0.07,64.25
2035-05-07 00:00:00,Laticínio,Sorvete,Vanessa,Nordeste,Sergipe,Varejo,895.46,0.06,53.73
2035-05-07 00:00:00,Carnes,Frango,Leo,Sul,Rio Grande do Sul,Varejo,521.68,0.08,41.73
2035-05-08 00:00:00,Laticínio,Leite,Amaral,Sul,Santa Catarina,Atacado,688.33,0.13,89.48
2035-05-08 00:00:00,Carnes,Bovina,Amaral,Nordeste,Rio Grande do Norte,Atacarejo,606.51,0.12,72.78
2035-05-08 00:00:00,Congelados,Lasanha,Amaral,Sul,Rio Grande do Sul,Atacarejo,643.44,0.17,109.38
2035-05-08 00:00:00,Congelados,Lasanha,Daniele,Sul,Paraná,Varejo,946.48,0.12,106.51
2035-05-08 00:00:00,Carnes,Bovina,Amaral,Sudeste,São Paulo,Varejo,856.07,0.15,128.41
2035-05-09 00:00:00,Bebidas,Refrigerantes,Leo,Sudeste,Minas Gerais,Atacarejo,746.94,0.18,134.45
2035-05-09 00:00:00,Carnes,Suína,Daniele,Sudeste,São Paulo,Atacado,585.59,0.17,99.55
2035-05-09 00:00:00,Laticínio,Queijo,Vanessa,Nordeste,Rio Grande do Norte,Varejo,749.5,0.13,97.44
2035-05-09 00:00:00,Carnes,Suína,Amaral,Sul,Santa Catarina,Varejo,882.94,0.05,44.15
2035-01-31 00:00:00,Laticínio,Coalhada,Amaral,Sul,Santa Catarina,Atacarejo,945.46,0.11,104.0
2035-05-09 00:00:00,Laticínio,Sorvete,Vanessa,Sul,Santa Catarina,Varejo,548.28,0.12,106.51
2035-05-10 00:00:00,Bebidas,Cervejas,Vanessa,Sul,Rio Grande do Sul,Atacarejo,582.82,0.18,104.91
2035-05-10 00:00:00,Laticínio,Queijo,Leo,Sul,Santa Catarina,Varejo,796.07,0.08,63.69
2035-05-10 00:00:00,Congelados,Pizza,Vanessa,Nordeste,Rio Grande do Norte,Atacado,663.25,0.07,46.43
2035-05-10 00:00:00,Laticínio,Queijo,Vanessa,Nordeste,Sergipe,Varejo,752.6,0.12,106.51
2035-05-11 00:00:00,Carnes,Bovina,Amaral,Nordeste,Rio Grande do Norte,Atacado,753.28,0.19,143.12
2035-05-12 00:00:00,Bebidas,Cervejas,Leo,Sul,Rio Grande do Sul,Varejo,881.54,0.13,114.6
2035-05-12 00:00:00,Bebidas,Cervejas,Amaral,Sul,Rio Grande do Sul,Atacarejo,735.33,0.19,139.71
2035-05-13 00:00:00,Bebidas,Cervejas,Jonas,Nordeste,Bahia,Atacado,618.9,0.18,111.4
2035-05-13 00:00:00,Bebidas,Refrigerantes,Daniele,Sul,Rio Grande do Sul,Varejo,932.82,0.14,130.59
2035-05-13 00:00:00,Laticínio,Leite,Daniele,Nordeste,Sergipe,Atacarejo,859.98,0.11,94.6
2035-05-14 00:00:00,Congelados,Pizza,Vanessa,Nordeste,Bahia,Varejo,978.3,0.06,58.7
2035-05-14 00:00:00,Bebidas,Sucos,Vanessa,Sudeste,Rio de Janeiro,Varejo,961.82,0.1,96.18
2035-05-15 00:00:00,Carnes,Bovina,Leo,Sudeste,Rio de Janeiro,Atacarejo,840.79,0.18,151.34
2035-05-15 00:00:00,Carnes,Bovina,Leo,Sudeste,Rio de Janeiro,Atacarejo,713.42,0.15,107.01
2035-01-31 00:00:00,Laticínio,Sorvete,Jonas,Sul,Rio Grande do Sul,Atacarejo,841.98,0.12,101.04
2035-05-15 00:00:00,Congelados,Pizza,Vanessa,Sudeste,Minas Gerais,Varejo,898.43,0.12,107.81
2035-05-17 00:00:00,Bebidas,Sucos,Jonas,Nordeste,Bahia,Varejo,817.66,0.11,89.94
2035-05-17 00:00:00,Congelados,Pizza,Vanessa,Sudeste,São Paulo,Varejo,896.63,0.18,106.51
2035-05-17 00:00:00,Carnes,Suína,Evandro,Sul,Rio Grande do Sul,Atacarejo,645.1,0.11,70.96
2035-05-17 00:00:00,Bebidas,Refrigerantes,Jonas,Nordeste,Rio Grande do Norte,Varejo,806.98,0.09,72.63
2035-05-17 00:00:00,Carnes,Bovina,Amaral,Sudeste,Minas Gerais,Atacarejo,896.63,0.06,106.51
2035-05-17 00:00:00,Laticínio,Coalhada,Leo,Nordeste,Sergipe,Atacarejo,706.4,0.1,70.64
2035-05-17 00:00:00,Congelados,Lasanha,Vanessa,Sul,Rio Grande do Sul,Atacarejo,913.27,0.05,45.66
2035-05-18 00:00:00,Congelados,Pizza,Amaral,Nordeste,Bahia,Varejo,610.31,0.12,73.24
2035-05-18 00:00:00,Carnes,Suína,Vanessa,Sudeste,Rio de Janeiro,Varejo,989.21,0.07,69.24
2035-05-18 00:00:00,Carnes,Suína,Vanessa,Nordeste,Rio Grande do Norte,Atacarejo,630.49,0.16,100.88
2035-05-19 00:00:00,Congelados,Pizza,Amaral,Nordeste,Bahia,Atacarejo,980.91,0.13,127.52
2035-01-31 00:00:00,Congelados,Lasanha,Vanessa,Nordeste,Rio Grande do Norte,Atacado,529.25,0.18,95.26
2035-05-19 00:00:00,Carnes,Bovina,Daniele,Sudeste,Minas Gerais,Varejo,857.18,0.09,77.15
2035-05-19 00:00:00,Congelados,Lasanha,Vanessa,Sudeste,São Paulo,Atacado,948.59,0.06,56.92
2035-05-19 00:00:00,Carnes,Bovina,Amaral,Sul,Rio Grande do Sul,Atacarejo,707.78,0.11,77.86
2035-05-20 00:00:00,Congelados,Lasanha,Leo,Nordeste,Bahia,Atacado,906.58,0.09,81.59
2035-05-20 00:00:00,Carnes,Frango,Vanessa,Nordeste,Bahia,Varejo,896.63,0.13,106.51
2035-05-21 00:00:00,Carnes,Frango,Vanessa,Sul,Santa Catarina,Atacado,575.82,0.18,103.65
2035-01-31 00:00:00,Carnes,Frango,Leo,Sudeste,São Paulo,Varejo,724.87,0.13,94.23
2035-05-21 00:00:00,Laticínio,Coalhada,Evandro,Sul,Santa Catarina,Atacarejo,695.06,0.07,48.65
2035-05-21 00:00:00,Carnes,Bovina,Vanessa,Nordeste,Bahia,Atacarejo,707.18,0.1,70.72
2035-05-22 00:00:00,Congelados,Lasanha,Vanessa,Sul,Rio Grande do Sul,Atacarejo,8581.6,0.06,514.9
2035-05-22 00:00:00,Carnes,Frango,Leo,Sudeste,Rio de Janeiro,Atacado,720.16,0.08,57.61
2035-05-22 00:00:00,Laticínio,Coalhada,Amaral,Sul,Paraná,Atacado,816.11,0.18,146.9
2035-05-22 00:00:00,Bebidas,Cervejas,Amaral,Nordeste,Rio Grande do Norte,Atacarejo,687.77,0.06,41.27
2035-05-22 00:00:00,Congelados,Lasanha,Amaral,Sul,Paraná,Atacado,639.95,0.07,44.8
2035-05-23 00:00:00,Laticínio,Leite,Daniele,Sul,Santa Catarina,Varejo,918.84,0.1,91.88
2035-01-31 00:00:00,Laticínio,Coalhada,Leo,Sudeste,Rio de Janeiro,Atacado,915.43,0.07,64.08
2035-05-24 00:00:00,Carnes,Suína,Amaral,Sudeste,Rio de Janeiro,Atacado,755.52,0.05,37.78
2035-05-24 00:00:00,Bebidas,Sucos,Daniele,Sudeste,Minas Gerais,Varejo,896.63,0.11,106.51
2035-05-25 00:00:00,Congelados,Pizza,Vanessa,Nordeste,Bahia,Atacado,832.47,0.14,116.55
2035-05-25 00:00:00,Laticínio,Sorvete,Amaral,Sul,Rio Grande do Sul,Atacarejo,913.63,0.18,164.45
2035-05-25 00:00:00,Congelados,Pizza,Daniele,Nordeste,Sergipe,Atacarejo,536.5,0.16,85.84
2035-05-25 00:00:00,Bebidas,Cervejas,Vanessa,Sul,Paraná,Atacado,743.76,0.12,89.25
2035-05-25 00:00:00,Bebidas,Refrigerantes,Vanessa,Sudeste,Rio de Janeiro,Atacarejo,699.21,0.12,106.51
2035-05-25 00:00:00,Bebidas,Sucos,Amaral,Sudeste,São Paulo,Varejo,873.47,0.05,43.67
2035-01-31 00:00:00,Laticínio,Coalhada,Vanessa,Sul,Paraná,Atacarejo,806.03,0.18,145.09
2035-05-25 00:00:00,Carnes,Frango,Daniele,Sudeste,São Paulo,Varejo,580.89,0.05,29.04
2035-05-26 00:00:00,Laticínio,Coalhada,Amaral,Sul,Rio Grande do Sul,Atacarejo,951.32,0.14,133.18
2035-05-27 00:00:00,Laticínio,Leite,Amaral,Sudeste,Minas Gerais,Atacarejo,578.5,0.18,104.13
2035-05-27 00:00:00,Congelados,Lasanha,Amaral,Sudeste,São Paulo,Atacarejo,744.84,0.17,126.62
2035-05-27 00:00:00,Carnes,Suína,Daniele,Sul,Santa Catarina,Atacado,591.5,0.12,106.51
2035-05-28 00:00:00,Carnes,Suína,Evandro,Sudeste,Rio de Janeiro,Atacarejo,896.63,0.1,106.51
2035-05-28 00:00:00,Congelados,Lasanha,Vanessa,Nordeste,Sergipe,Atacarejo,884.97,0.18,159.29
2035-05-28 00:00:00,Laticínio,Leite,Vanessa,Sul,Rio Grande do Sul,Varejo,975.17,0.16,156.03
2035-05-29 00:00:00,Bebidas,Refrigerantes,Jonas,Sul,Rio Grande do Sul,Atacarejo,896.63,0.11,106.51
2035-05-30 00:00:00,Bebidas,Cervejas,Vanessa,Sudeste,São Paulo,Atacarejo,699.44,0.12,106.51
2035-05-30 00:00:00,Laticínio,Leite,Evandro,Sul,Santa Catarina,Atacarejo,898.2,0.18,161.68
2035-01-31 00:00:00,Carnes,Bovina,Daniele,Sul,Santa Catarina,Atacarejo,949.6,0.18,170.93
2035-05-30 00:00:00,Laticínio,Leite,Amaral,Nordeste,Rio Grande do Norte,Varejo,809.74,0.12,106.51
2035-05-30 00:00:00,Laticínio,Coalhada,Vanessa,Nordeste,Rio Grande do Norte,Varejo,776.66,0.1,77.67
2035-05-30 00:00:00,Carnes,Bovina,Amaral,Sudeste,São Paulo,Atacarejo,824.41,0.12,98.93
2035-05-30 00:00:00,Congelados,Pizza,Vanessa,Nordeste,Bahia,Atacarejo,804.39,0.07,56.31
2035-05-31 00:00:00,Laticínio,Sorvete,Leo,Sudeste,Rio de Janeiro,Varejo,629.63,0.11,69.26
2035-05-31 00:00:00,Congelados,Lasanha,Amaral,Sul,Paraná,Varejo,949.76,0.09,85.48
2035-05-31 00:00:00,Congelados,Pizza,Amaral,Sul,Paraná,Atacarejo,794.56,0.09,71.51
2035-05-31 00:00:00,Carnes,Frango,Leo,Sul,Santa Catarina,Atacarejo,896.63,0.05,106.51
2035-05-31 00:00:00,Congelados,Pizza,Amaral,Sul,Santa Catarina,Atacado,681.02,0.08,54.48
2035-05-31 00:00:00,Congelados,Lasanha,Vanessa,Sudeste,Rio de Janeiro,Atacado,919.19,0.18,165.45
2035-05-31 00:00:00,Congelados,Pizza,Amaral,Sul,Santa Catarina,Varejo,896.63,0.11,106.51
2035-05-31 00:00:00,Laticínio,Leite,Amaral,Sul,Rio Grande do Sul,Atacado,626.04,0.09,56.34
2035-06-01 00:00:00,Bebidas,Refrigerantes,Vanessa,Nordeste,Bahia,Varejo,904.21,0.1,90.42
2035-06-01 00:00:00,Congelados,Pizza,Vanessa,Sul,Rio Grande do Sul,Atacado,726.46,0.11,79.91
2035-06-01 00:00:00,Congelados,Pizza,Leo,Nordeste,Rio Grande do Norte,Atacarejo,548.56,0.06,32.91
2035-06-01 00:00:00,Laticínio,Coalhada,Daniele,Sudeste,São Paulo,Atacado,953.54,0.14,133.5
2035-06-01 00:00:00,Carnes,Suína,Jonas,Sudeste,Rio de Janeiro,Atacado,903.91,0.06,54.23
2035-06-01 00:00:00,Laticínio,Leite,Amaral,Sudeste,Minas Gerais,Varejo,581.37,0.16,93.02
2035-06-01 00:00:00,Congelados,Lasanha,Evandro,Sudeste,Rio de Janeiro,Atacarejo,530.04,0.14,74.21
2035-06-02 00:00:00,Carnes,Frango,Vanessa,Sul,Paraná,Varejo,750.5,0.18,135.09
2035-06-02 00:00:00,Bebidas,Sucos,Amaral,Sudeste,Rio de Janeiro,Atacado,772.16,0.15,115.82
2035-06-02 00:00:00,Laticínio,Leite,Vanessa,Sudeste,São Paulo,Atacarejo,526.5,0.18,94.77
2035-06-02 00:00:00,Congelados,Lasanha,Daniele,Sudeste,Minas Gerais,Atacado,612.87,0.11,67.42
2035-06-03 00:00:00,Carnes,Bovina,Amaral,Sudeste,Rio de Janeiro,Atacarejo,903.65,0.09,81.33
2035-06-04 00:00:00,Bebidas,Sucos,Vanessa,Sudeste,São Paulo,Atacado,937.36,0.05,46.87
2035-06-04 00:00:00,Carnes,Frango,Daniele,Nordeste,Sergipe,Atacarejo,566.81,0.19,107.69
2035-06-04 00:00:00,Bebidas,Sucos,Leo,Sudeste,Rio de Janeiro,Atacarejo,992.3,0.16,158.77
2035-06-04 00:00:00,Carnes,Bovina,Vanessa,Sul,Rio Grande do Sul,Atacarejo,831.5,0.11,91.46
2035-06-04 00:00:00,Bebidas,Refrigerantes,Vanessa,Sudeste,São Paulo,Varejo,885.46,0.14,123.96
2035-06-04 00:00:00,Congelados,Pizza,Jonas,Nordeste,Bahia,Atacarejo,822.85,0.12,106.51
2035-06-05 00:00:00,Bebidas,Refrigerantes,Evandro,Sul,Paraná,Atacarejo,664.8,0.05,33.24
2035-06-05 00:00:00,Congelados,Lasanha,Vanessa,Nordeste,Bahia,Atacarejo,910.3,0.13,118.34
2035-01-31 00:00:00,Congelados,Pizza,Jonas,Sudeste,São Paulo,Atacado,731.6,0.1,73.16
2035-06-05 00:00:00,Laticínio,Sorvete,Vanessa,Sudeste,São Paulo,Varejo,806.09,0.06,48.37
2035-06-05 00:00:00,Congelados,Pizza,Amaral,Nordeste,Sergipe,Atacarejo,597.69,0.09,53.79
2035-06-05 00:00:00,Carnes,Frango,Daniele,Nordeste,Sergipe,Varejo,614.58,0.06,36.87
2035-06-06 00:00:00,Congelados,Lasanha,Daniele,Sudeste,Rio de Janeiro,Atacado,832.7,0.13,108.25
2035-06-06 00:00:00,Bebidas,Sucos,Amaral,Sudeste,Rio de Janeiro,Varejo,837.1,0.11,92.08
2035-06-06 00:00:00,Carnes,Frango,Daniele,Sul,Santa Catarina,Atacado,523.07,0.16,83.69
2035-06-06 00:00:00,Laticínio,Coalhada,Leo,Sudeste,São Paulo,Atacarejo,884.9,0.12,106.51
2035-06-06 00:00:00,Laticínio,Leite,Vanessa,Sul,Rio Grande do Sul,Atacarejo,818.32,0.19,155.48
2035-06-06 00:00:00,Congelados,Lasanha,Leo,Sul,Rio Grande do Sul,Atacarejo,525.83,0.11,57.84
2035-06-06 00:00:00,Bebidas,Sucos,Evandro,Sudeste,Minas Gerais,Atacarejo,985.32,0.14,137.94
2035-06-07 00:00:00,Laticínio,Coalhada,Vanessa,Sudeste,São Paulo,Atacarejo,957.02,0.1,95.7
2035-06-07 00:00:00,Carnes,Frango,Leo,Sudeste,Minas Gerais,Varejo,974.99,0.12,117.0
2035-01-31 00:00:00,Laticínio,Queijo,Vanessa,Nordeste,Rio Grande do Norte,Varejo,697.83,0.14,97.7
2035-06-08 00:00:00,Laticínio,Leite,Vanessa,Sul,Paraná,Atacarejo,764.68,0.13,99.41
2035-06-08 00:00:00,Congelados,Pizza,Amaral,Sudeste,Rio de Janeiro,Atacado,682.33,0.13,88.7
2035-06-08 00:00:00,Bebidas,Refrigerantes,Leo,Nordeste,Rio Grande do Norte,Varejo,954.94,0.18,171.89
2035-06-08 00:00:00,Carnes,Suína,Amaral,Sul,Rio Grande do Sul,Atacarejo,939.25,0.11,103.32
2035-06-08 00:00:00,Carnes,Bovina,Jonas,Sudeste,Minas Gerais,Atacarejo,820.93,0.1,82.09
2035-06-08 00:00:00,Congelados,Lasanha,Vanessa,Sul,Santa Catarina,Atacarejo,613.13,0.16,98.1
2035-06-08 00:00:00,Laticínio,Leite,Leo,Sudeste,São Paulo,Varejo,941.3,0.07,65.89
2035-06-09 00:00:00,Laticínio,Queijo,Leo,Sul,Paraná,Varejo,636.7,0.13,82.77
2035-06-09 00:00:00,Laticínio,Queijo,Amaral,Sudeste,Rio de Janeiro,Varejo,770.87,0.15,115.63
2035-01-31 00:00:00,Congelados,Pizza,Leo,Sudeste,Rio de Janeiro,Varejo,865.42,0.14,121.16
2035-06-09 00:00:00,Carnes,Frango,Vanessa,Nordeste,Rio Grande do Norte,Atacado,848.55,0.15,127.28
2035-06-09 00:00:00,Carnes,Suína,Daniele,Sudeste,Minas Gerais,Atacado,600.78,0.05,30.04
2035-01-31 00:00:00,Congelados,Lasanha,Leo,Nordeste,Bahia,Atacarejo,812.67,0.14,113.77
2035-06-10 00:00:00,Laticínio,Sorvete,Evandro,Sul,Santa Catarina,Atacado,849.81,0.17,144.47
2035-06-10 00:00:00,Laticínio,Queijo,Evandro,Sul,Paraná,Atacado,740.17,0.11,81.42
2035-06-11 00:00:00,Carnes,Bovina,Vanessa,Sul,Paraná,Varejo,588.38,0.14,82.37
2035-06-11 00:00:00,Congelados,Pizza,Leo,Sul,Paraná,Atacado,720.03,0.06,43.2
2035-06-11 00:00:00,Carnes,Bovina,Evandro,Sul,Paraná,Atacado,760.37,0.19,144.47
2035-06-11 00:00:00,Laticínio,Queijo,Evandro,Sudeste,Minas Gerais,Atacarejo,884.02,0.16,141.44
2035-06-11 00:00:00,Laticínio,Leite,Leo,Sudeste,Rio de Janeiro,Atacado,886.95,0.09,79.83
2035-06-12 00:00:00,Laticínio,Sorvete,Vanessa,Sudeste,Minas Gerais,Atacarejo,827.74,0.18,148.99
2035-06-12 00:00:00,Congelados,Lasanha,Vanessa,Sul,Paraná,Atacarejo,643.22,0.08,51.46
2035-06-12 00:00:00,Laticínio,Coalhada,Leo,Sudeste,São Paulo,Atacarejo,708.61,0.14,99.21
2035-06-13 00:00:00,Bebidas,Refrigerantes,Vanessa,Sudeste,Minas Gerais,Atacarejo,951.02,0.05,47.55
2035-06-13 00:00:00,Bebidas,Refrigerantes,Vanessa,Sul,Paraná,Atacarejo,596.87,0.18,107.44
2035-06-13 00:00:00,Bebidas,Sucos,Vanessa,Sudeste,São Paulo,Atacarejo,542.95,0.13,70.58
2035-06-13 00:00:00,Bebidas,Cervejas,Vanessa,Sudeste,Rio de Janeiro,Atacarejo,973.99,0.12,116.88
2035-06-13 00:00:00,Carnes,Bovina,Vanessa,Nordeste,Sergipe,Atacado,793.43,0.05,39.67
2035-06-14 00:00:00,Congelados,Pizza,Vanessa,Sudeste,São Paulo,Atacado,889.47,0.12,106.51
2035-06-14 00:00:00,Carnes,Frango,Vanessa,Sudeste,Rio de Janeiro,Varejo,561.29,0.11,61.74
2035-06-14 00:00:00,Congelados,Lasanha,Evandro,Nordeste,Rio Grande do Norte,Atacado,841.9,0.12,106.51
2035-06-15 00:00:00,Bebidas,Refrigerantes,Vanessa,Sudeste,São Paulo,Varejo,551.83,0.07,38.63
2035-06-15 00:00:00,Congelados,Pizza,Daniele,Sudeste,Minas Gerais,Varejo,964.88,0.19,183.33
2035-06-15 00:00:00,Congelados,Pizza,Daniele,Sudeste,Rio de Janeiro,Varejo,922.06,0.1,92.21
2035-06-15 00:00:00,Congelados,Pizza,Evandro,Sudeste,Rio de Janeiro,Atacarejo,761.14,0.13,98.95
2035-06-15 00:00:00,Bebidas,Refrigerantes,Evandro,Sul,Santa Catarina,Atacado,588.19,0.11,64.7
2035-06-15 00:00:00,Bebidas,Refrigerantes,Vanessa,Sudeste,Minas Gerais,Atacado,791.61,0.12,94.99
2035-06-16 00:00:00,Laticínio,Coalhada,Vanessa,Sul,Paraná,Varejo,781.21,0.07,54.68
2035-01-31 00:00:00,Bebidas,Sucos,Vanessa,Sudeste,Rio de Janeiro,Atacarejo,819.3,0.16,131.09
2035-06-16 00:00:00,Bebidas,Cervejas,Vanessa,Sul,Rio Grande do Sul,Atacado,877.15,0.07,61.4
2035-06-17 00:00:00,Laticínio,Leite,Amaral,Sudeste,São Paulo,Atacarejo,677.27,0.1,67.73
2035-06-17 00:00:00,Congelados,Pizza,Daniele,Nordeste,Bahia,Atacado,896.63,0.16,106.51
2035-06-17 00:00:00,Laticínio,Sorvete,Daniele,Sudeste,Rio de Janeiro,Atacarejo,922.88,0.15,138.43
2035-06-18 00:00:00,Bebidas,Sucos,Vanessa,Sul,Rio Grande do Sul,Atacado,939.26,0.05,46.96
